url,contributor,language,date,subject,contributor_is_creator,physical_dimensions,publisher,original_format,title,rights,id,submission_consent,collection,identifier,created,source,creator,published,format,description,online_submission,posting_consent
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/209/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Leonard Smith 4901 Navohoe St. (2),,209,,Photos Houses,,2009-10-20T22:20:31+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/200/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - George & Jeanette Brooks 4810 Lakeland Rd. (2),,200,,Photos Houses,,2009-10-20T22:18:43+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/238/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Walter & Mildred Lassick 8111 54th Ave. (2),,238,,Photos Houses,,2009-10-20T22:30:19+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/207/original.jpg,wilmer,,,,,,City of College Park,,"City of College Park - Mary  Stewart, Sam Stewart, Earl Conway  & Raymond Conway 4903 Navahoe St. (2)",,207,,Photos Houses,,2009-10-20T22:20:05+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/253/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - 2 Apt. 5002 Navahoe  Block 16 part of lots 9 & 10 (2),,253,,Photos Houses,,2009-10-20T22:39:58+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/254/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Willie & mary Sellers,,254,,Photos Houses,,2009-10-20T22:40:53+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/262/original.jpg,wilmer,,,,,,City of College Park,,"City of College Park - Grace &Vardell Nesbitt  4908 Navahoe Block 16 w45', Lot7 ,East 10',Lot 6 (2)",,262,,Photos Houses,,2009-10-20T22:44:05+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/265/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Georgianna Hughes 4906 Navahoe part 1 (3),,265,,Photos Houses,,2009-10-20T22:45:27+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/239/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Gilbert Thomas 8121 54th Ave.(2),,239,,Photos Houses,,2009-10-20T22:31:15+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/206/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Lakeland Tarven (3),,206,,Photos Houses,,2009-10-20T22:19:53+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/201/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - John T.Hardisty 4708 Lakeland Rd.  (2),,201,,Photos Houses,,2009-10-20T22:18:54+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/237/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Walter & Mildred Lassick 8111 54th Ave. (2),,237,,Photos Houses,,2009-10-20T22:29:36+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/230/original.jpg,wilmer,,,,,,City of College Park,,"City of College Park - Carl Cager, Florence Hall &James Hall 5402 Cleveland Ave. (2)",,230,,Photos Houses,,2009-10-20T22:26:15+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/264/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - 4908 Navahoe,,264,,Photos Houses,,2009-10-20T22:44:53+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/263/original.jpg,wilmer,,,,,,City of College Park,,"City of College Park - Grace &Vardell Nesbitt  4908 Navahoe Block 16 w45', Lot7 ,East 10',Lot 6 (2)",,263,,Photos Houses,,2009-10-20T22:44:29+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/255/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Leonard Smith &Mamie McCorkle 8200 R I. Ave. (2),,255,,Photos Houses,,2009-10-20T22:41:30+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/252/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - 2 Apt. 5002 Navahoe  Block 16 part of lots 9 & 10 (2),,252,,Photos Houses,,2009-10-20T22:39:28+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/320/original.jpg,,,,,,,City of College Park,,City of College Park - 8115 54th Ave-Dervey A. Lomax,,320,,Photos Houses,,2009-10-20T22:59:43+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/318/original.jpg,,,,,,,City of College Park,,City of College Park - 4810 Lakeland--George & Jeanette Brooks,,318,,Photos Houses,,2009-10-20T22:59:06+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/327/original.jpg,,,,,,,City of College Park,,City of College Park - 5017 Lakeland --Thelma Fulcher,,327,,Photos Houses,,2009-10-20T23:02:00+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/329/original.jpg,,,,,,,City of College Park,,City of College Park - 5110 Lakeland -- James Clemons,,329,,Photos Houses,,2009-10-20T23:02:39+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/316/original.jpg,,,,,,,City of College Park,,City of College Park - 4904 Navahoe--Thomas & Elsie Moody,,316,,Photos Houses,,2009-10-20T22:58:27+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/184/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - National Mobile Village,,184,,Photos Houses,,2009-10-20T22:14:52+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/170/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - 5017 Lakeland Rd (2),,170,,Photos Houses,,2009-10-20T22:12:16+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/177/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - James Clemons 5110 Lakeland Rd. (2),,177,,Photos Houses,,2009-10-20T22:13:40+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/183/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - National Mobile Village ,,183,,Photos Houses,,2009-10-20T22:14:37+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/148/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - fact sheet spellman house 4/7/81 (WRONG TITLE?!?),,148,,Photos Houses,,2009-10-20T22:07:31+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/179/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Demolitation Photos  8011 Winnepeg (2),,179,,Photos Houses,,2009-10-20T22:14:03+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/328/original.jpg,,,,,,,City of College Park,,City of College Park - 5108 Pierce Ave--Arlene Laney,,328,,Photos Houses,,2009-10-20T23:02:19+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/317/original.jpg,,,,,,,City of College Park,,"City of College Park - 4906 Navahoe --Georgianna Hughes, John F. & Gloria Smith",,317,,Photos Houses,,2009-10-20T22:58:45+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/319/original.jpg,,,,,,,City of College Park,,City of College Park - 4810 Lakeland--George & Jeanette Brooks,,319,,Photos Houses,,2009-10-20T22:59:25+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/326/original.jpg,,,,,,,City of College Park,,City of College Park - 4910 Navahoe-- Leonard J. Smith & Mamie E. McCorkle,,326,,Photos Houses,,2009-10-20T23:01:43+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/321/original.jpg,,,,,,,City of College Park,,City of College Park - 5400 Cleveland Ave--Paul & Delores Parker ,,321,,Photos Houses,,2009-10-20T23:00:02+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/147/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - congressional record tribute to gladys spellmam part 2 (WRONG TITLE?!?),,147,,Photos Houses,,2009-10-20T22:07:02+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/178/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Demolition Photos  4906 Navahoe & 8200 Rhode Island (4),,178,,Photos Houses,,2009-10-20T22:13:51+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/176/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Laney 5108 Pierce St. ,,176,,Photos Houses,,2009-10-20T22:13:28+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/149/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - news release groundbreaking spellman house (history) p1,,149,,Photos Houses,,2009-10-20T22:07:59+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/171/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - 5017 Lakeland Rd,,171,,Photos Houses,,2009-10-20T22:12:28+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/185/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - National Mobile Village (2),,185,,Photos Houses,,2009-10-20T22:15:04+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/95/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - new mayor & council 12/8/87; jack callahan 1/80 (3),,95,,Photos People,,2009-10-20T22:02:08+00:00,,,True,image/jpeg,,,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/300/original.jpg,wilmer,,,,,,City of College Park,,"City of College Park - Mayor Lomax , Gladys Sprllman (signing) May 27?",,300,,Photos People,,2009-10-20T22:56:53+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/92/original.jpg,wilmer,,,,,,City of College Park,,"City of College Park - public works staff, cp sign 10/82",,92,,Photos People,,2009-10-20T22:01:24+00:00,,,True,image/jpeg,,,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/301/original.jpg,wilmer,,,,,,City of College Park,,"City of College Park - Mayor Lomax , Gladys Spellman (signing)",,301,,Photos People,,2009-10-20T22:57:20+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/93/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - mayor james clairbone retirement (2),,93,,Photos People,,2009-10-20T22:01:39+00:00,,,True,image/jpeg,,,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/94/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - charles dory 2/85 (2),,94,,Photos People,,2009-10-20T22:01:53+00:00,,,True,image/jpeg,,,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/819/original.jpg,Thelma Lomax,English,2009,Leonard Smith,,,"Arcadia Publishing, Charleston, SC",,"Leonard Smith Elected to College Park City Council, 1965",,819,,Photos People,,2013-03-16T21:47:58+00:00,Lakeland: African Americans in College Park,,True,,"Leonard Smith was elected to the College Park City Council in 1965. This photo shows outgoing councilman Dervey Lomax, second from right, affixing Smith's council pin. He served on the City Council until 1967. ",,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/406/original.jpg,Violetta Sharps Jones,,,,,,,,John and Alberta Cordove,,406,,Photos People,,2009-12-07T18:47:05+00:00,,Lauren Schiszik,True,,"This photo is of John and Alberta Cordove, likely at one of their properties on the East side.  ",No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/408/original.jpg,Violetta Sharps Jones,,,,,,,,"Melanie Sharps in front of well at Sharps residence, Block 34, Lot 6, date unknown, post 1960. ",,408,,Photos People,,2009-12-07T18:54:17+00:00,,Lauren Schiszik,True,,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/294/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Dervey Lomax,,294,,Photos People,,2009-10-20T22:54:55+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/407/original.jpg,Violetta Sharps Jones,,,,,,,,"Lola Giles holding Violetta Sharps on front porch of Sharps home, Block 34, Lot 6, 1949",,407,,Photos People,,2009-12-07T18:51:26+00:00,,Lauren Schiszik,True,,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/80/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - CAPR dinner 1969 (2),,80,,Photos People,,2009-10-20T21:58:48+00:00,,,True,image/jpeg,,,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/371/original.jpg,,,,,,,,,Lakeland_Morris Crump with Gertrude Brooks & Viola Brooks and Brooks House,,371,,Photos People,,2009-12-01T15:14:28+00:00,,,True,,"   
This photo shows Gertrude (left) and Viola Brooks (right), daughters of John W. Brooks, with Morris Grump in the backyard of their house on lot 8, block 38.
The house is visible in the background. This photo also provides a good view of the yard: the grass is long and there are pole beans growing in the background. There is a white right-angled structure to the left of the photo.(1930s)
",No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/88/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - college park - public works staff,,88,,Photos People,,2009-10-20T22:00:17+00:00,,,True,image/jpeg,,,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/303/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Ground breaking spellman House,,303,,Photos People,,2009-10-20T22:57:47+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/304/original.jpg,wilmer,,,,,,City of College Park,,"City of College Park - Public Works Staff,  3/74",,304,,Photos People,,2009-10-20T22:57:59+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/100/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - john sellar 4/85 (2),,100,,Photos People,,2009-10-20T22:03:51+00:00,,,True,image/jpeg,,,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/98/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - chris barber cp public works 11/84,,98,,Photos People,,2009-10-20T22:03:19+00:00,,,True,image/jpeg,,,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/284/original.jpg,wilmer,,,,,,City of College Park,,"City of College Park - CAB Dinner 1970 Mayor w/Mary Braxton ,others",,284,,Photos People,,2009-10-20T22:51:23+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/283/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - CAB Dinner 1970 Mayor w/ Julia Pitts,,283,,Photos People,,2009-10-20T22:50:50+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/278/original.jpg,wilmer,,,,,,City of College Park,,"City of College Park - City Board w/ Leonard Smith ,Mayor Gullett",,278,,Photos People,,2009-10-20T22:48:57+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/285/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - CAB Dinner 1970 Mayor w/ James  Weems &  Hattie  Sandage,,285,,Photos People,,2009-10-20T22:51:51+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/814/original.jpg,,,2009,Four Brothers Tavern,,,,,"Dorothy Stewart and Sarah Jackson, Lakeland Tavern, 1955",,814,,Photos People,,2013-03-16T20:31:38+00:00,Lakeland: African American's in College Park; Acadia Publishing ,,True,,"Dorothy Stewart (left), daughter of Nellie Stewart owner of Stewart's Tavern/Four Brothers Tavern is shown here with her cousin Sarah Jackson around 1955. (photo courtesy of Leonard Smith). ",,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/298/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Mayor Reeves & council 12/11/73,,298,,Photos People,,2009-10-20T22:56:00+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/296/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Lomax 1969,,296,,Photos People,,2009-10-20T22:55:31+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/299/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Councilman Charles Carroll District 3 1/76,,299,,Photos People,,2009-10-20T22:56:27+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/83/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - 25th Anniversary cell,,83,,Photos People,,2009-10-20T21:59:13+00:00,,,True,image/jpeg,,,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/84/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - 25th Anniversary cell,,84,,Photos People,,2009-10-20T21:59:27+00:00,,,True,image/jpeg,,,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/82/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - 25th Anniversary cell,,82,,Photos People,,2009-10-20T21:59:03+00:00,,,True,image/jpeg,,,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/372/original.jpg,,,,,,,,,Lakeland_John Walls in front of Brooks house,,372,,Photos People,,2009-12-01T15:16:19+00:00,,,True,,"This photo shows John Walls standing in front of the Brooks' house on lot 38, lot 8. (Compare chimney in photo of Gertrude and Viola Brooks.)",No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/307/original.jpg,,,,,,,City of College Park,,City of College Park - public works truck,,307,,Photos general,,2009-10-20T22:58:23+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/331/original.jpg,,,,,,,City of College Park,,City of College Park - unknown location,,331,,Photos general,,2009-10-20T23:03:18+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/280/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Campus 1950s,,280,,Photos general,,2009-10-20T22:49:51+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/287/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Rt.1 1960s (Hot Shopps),,287,,Photos general,,2009-10-20T22:52:20+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/289/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Rt. 1 1960s (Cleaners),,289,,Photos general,,2009-10-20T22:53:17+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/288/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Rt. 1 1960s (Cary Furniture),,288,,Photos general,,2009-10-20T22:52:47+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/281/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Lakeland Rd looking toward Embry,,281,,Photos general,,2009-10-20T22:50:23+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/293/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Lake Artemesia after redelopement (5),,293,,Photos general,,2009-10-20T22:54:18+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/89/original.jpg,wilmer,,,,,,City of College Park,,"City of College Park - dedication lakeland park july 30,1983 (3)",,89,,Photos general,,2009-10-20T22:00:33+00:00,,,True,image/jpeg,,,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/91/original.jpg,wilmer,,,,,,City of College Park,,"City of College Park - construction of townhomes dec. 31,1982 (2)",,91,,Photos general,,2009-10-20T22:01:07+00:00,,,True,image/jpeg,,,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/90/original.jpg,wilmer,,,,,,City of College Park,,"City of College Park - dedication lakeland park july 30,1983 (3)",,90,,Photos general,,2009-10-20T22:00:48+00:00,,,True,image/jpeg,,,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/279/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Mayor Gullett & Council w/ Lomax,,279,,Photos general,,2009-10-20T22:49:25+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/290/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Rt. 1 1960s (GMC),,290,,Photos general,,2009-10-20T22:53:47+00:00,,,True,image/jpeg,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/85/original.jpg,wilmer,,,,,,City of College Park,,City of College Park - Lakeland ditch,,85,,Photos general,,2009-10-20T21:59:41+00:00,,,True,image/jpeg,,,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/363/original.jpg,,,,,,,,,Aerial View College Park AIRPORT 1911,,363,,Photos Aerial Views,,2009-11-10T16:14:59+00:00,,,True,,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/364/original.jpg,,,,,,,,,Aerial View College Park Airport November 1931,,364,,Photos Aerial Views,,2009-11-10T16:16:08+00:00,,,True,,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/433/original.jpg,,,,,,,,,Block 34 Lot 6 crop from 1929 College Park aerial photo ,,433,,Photos Aerial Views,,2009-12-13T20:18:11+00:00,,Lauren Schiszik,True,,,No,
https://raw.githubusercontent.com/edsu/lakeland-images/master/static/534/original.jpg,,,,,,,,,"Charles ""Duck"" Russell",,534,,Lakeland - African Americans in College Park_Chapter 1: Building a Community,,2011-04-10T00:54:15+00:00,,,True,,"Charles ""Duck"" Russell moved to Lakeland in the early 1900s to raise his family. After becoming a widower, he remarried and raised a second family.  Russell worked for the City and Suburban Railway of Washington on the streetcar line which passed through Lakeland. His residence was located on the east side of the railroad tracks in Lakeland.  Russell’s descendants still live in the community. (Courtesy of Magdalene Johnson) ",,
